epoch,step,train/loss_epoch,train/loss_step,val/error_T,val/loss,val/loss_best
444,444,,5989.30810546875,,,
444,444,5989.30810546875,,,,
445,445,,5985.0234375,,,
445,445,5985.0234375,,,,
446,446,,5980.744140625,,,
446,446,5980.744140625,,,,
447,447,,5976.470703125,,,
447,447,5976.470703125,,,,
448,448,,5972.20263671875,,,
448,448,5972.20263671875,,,,
449,449,,5967.9404296875,,,
449,449,5967.9404296875,,,,
450,450,,5963.68359375,,,
450,450,5963.68359375,,,,
451,451,,5959.4326171875,,,
451,451,5959.4326171875,,,,
452,452,,5955.18701171875,,,
452,452,5955.18701171875,,,,
453,453,,5950.947265625,,,
453,453,5950.947265625,,,,
454,454,,5946.71337890625,,,
454,454,5946.71337890625,,,,
455,455,,5942.48486328125,,,
455,455,5942.48486328125,,,,
456,456,,5938.26171875,,,
456,456,5938.26171875,,,,
457,457,,5934.0439453125,,,
457,457,5934.0439453125,,,,
458,458,,5929.83203125,,,
458,458,5929.83203125,,,,
459,459,,5925.6259765625,,,
459,459,5925.6259765625,,,,
460,460,,5921.42578125,,,
460,460,5921.42578125,,,,
461,461,,5917.22998046875,,,
461,461,5917.22998046875,,,,
462,462,,5913.0400390625,,,
462,462,5913.0400390625,,,,
463,463,,5908.85498046875,,,
463,463,5908.85498046875,,,,
464,464,,5904.6767578125,,,
464,464,5904.6767578125,,,,
465,465,,5900.50341796875,,,
465,465,5900.50341796875,,,,
466,466,,5896.33544921875,,,
466,466,5896.33544921875,,,,
467,467,,5892.1728515625,,,
467,467,5892.1728515625,,,,
468,468,,5888.0166015625,,,
468,468,5888.0166015625,,,,
469,469,,5883.86474609375,,,
469,469,5883.86474609375,,,,
470,470,,5879.71923828125,,,
470,470,5879.71923828125,,,,
471,471,,5875.5791015625,,,
471,471,5875.5791015625,,,,
472,472,,5871.443359375,,,
472,472,5871.443359375,,,,
473,473,,5867.31494140625,,,
473,473,5867.31494140625,,,,
474,474,,5863.1904296875,,,
474,474,5863.1904296875,,,,
475,475,,5859.07177734375,,,
475,475,5859.07177734375,,,,
476,476,,5854.95849609375,,,
476,476,5854.95849609375,,,,
477,477,,5850.8505859375,,,
477,477,5850.8505859375,,,,
478,478,,5846.748046875,,,
478,478,5846.748046875,,,,
479,479,,5842.6513671875,,,
479,479,5842.6513671875,,,,
480,480,,5838.56005859375,,,
480,480,5838.56005859375,,,,
481,481,,5834.47314453125,,,
481,481,5834.47314453125,,,,
482,482,,5830.3916015625,,,
482,482,5830.3916015625,,,,
483,483,,5826.31591796875,,,
483,483,5826.31591796875,,,,
484,484,,5822.24658203125,,,
484,484,5822.24658203125,,,,
485,485,,5818.1806640625,,,
485,485,5818.1806640625,,,,
486,486,,5814.12158203125,,,
486,486,5814.12158203125,,,,
487,487,,5810.06787109375,,,
487,487,5810.06787109375,,,,
488,488,,5806.0185546875,,,
488,488,5806.0185546875,,,,
489,489,,5801.974609375,,,
489,489,5801.974609375,,,,
490,490,,5797.93701171875,,,
490,490,5797.93701171875,,,,
491,491,,5793.904296875,,,
491,491,5793.904296875,,,,
492,492,,5789.87646484375,,,
492,492,5789.87646484375,,,,
493,493,,5785.85400390625,,,
493,493,5785.85400390625,,,,
494,494,,5781.8369140625,,,
494,494,5781.8369140625,,,,
495,495,,5777.8251953125,,,
495,495,5777.8251953125,,,,
496,496,,5773.81884765625,,,
496,496,5773.81884765625,,,,
497,497,,5769.81787109375,,,
497,497,5769.81787109375,,,,
498,498,,5765.8212890625,,,
498,498,5765.8212890625,,,,
499,499,,5761.8310546875,,,
499,499,5761.8310546875,,,,
500,500,,5757.84521484375,,,
500,500,5757.84521484375,,,,
501,501,,5753.8642578125,,,
501,501,5753.8642578125,,,,
502,502,,5749.8896484375,,,
502,502,5749.8896484375,,,,
503,503,,5745.91943359375,,,
503,503,5745.91943359375,,,,
504,504,,5741.95556640625,,,
504,504,5741.95556640625,,,,
505,505,,5737.99609375,,,
505,505,5737.99609375,,,,
506,506,,5734.04150390625,,,
506,506,5734.04150390625,,,,
507,507,,5730.0927734375,,,
507,507,5730.0927734375,,,,
508,508,,5726.1494140625,,,
508,508,5726.1494140625,,,,
509,509,,5722.21044921875,,,
509,509,5722.21044921875,,,,
510,510,,5718.27685546875,,,
510,510,5718.27685546875,,,,
511,511,,5714.34814453125,,,
511,511,5714.34814453125,,,,
512,512,,5710.42578125,,,
512,512,5710.42578125,,,,
513,513,,5706.50830078125,,,
513,513,5706.50830078125,,,,
514,514,,5702.5947265625,,,
514,514,5702.5947265625,,,,
515,515,,5698.68701171875,,,
515,515,5698.68701171875,,,,
516,516,,5694.78466796875,,,
516,516,5694.78466796875,,,,
517,517,,5690.88623046875,,,
517,517,5690.88623046875,,,,
518,518,,5686.99462890625,,,
518,518,5686.99462890625,,,,
519,519,,5683.10693359375,,,
519,519,5683.10693359375,,,,
520,520,,5679.22509765625,,,
520,520,5679.22509765625,,,,
521,521,,5675.34912109375,,,
521,521,5675.34912109375,,,,
522,522,,5671.4765625,,,
522,522,5671.4765625,,,,
523,523,,5667.60986328125,,,
523,523,5667.60986328125,,,,
524,524,,5663.74755859375,,,
524,524,5663.74755859375,,,,
525,525,,5659.89111328125,,,
525,525,5659.89111328125,,,,
526,526,,5656.03955078125,,,
526,526,5656.03955078125,,,,
527,527,,5652.1923828125,,,
527,527,5652.1923828125,,,,
528,528,,5648.3515625,,,
528,528,5648.3515625,,,,
529,529,,5644.5146484375,,,
529,529,5644.5146484375,,,,
530,530,,5640.68359375,,,
530,530,5640.68359375,,,,
531,531,,5636.85693359375,,,
531,531,5636.85693359375,,,,
532,532,,5633.0361328125,,,
532,532,5633.0361328125,,,,
533,533,,5629.21923828125,,,
533,533,5629.21923828125,,,,
534,534,,5625.408203125,,,
534,534,5625.408203125,,,,
535,535,,5621.6025390625,,,
535,535,5621.6025390625,,,,
536,536,,5617.80078125,,,
536,536,5617.80078125,,,,
537,537,,5614.00439453125,,,
537,537,5614.00439453125,,,,
538,538,,5610.21337890625,,,
538,538,5610.21337890625,,,,
539,539,,5606.4267578125,,,
539,539,5606.4267578125,,,,
540,540,,5602.6455078125,,,
540,540,5602.6455078125,,,,
541,541,,5598.86865234375,,,
541,541,5598.86865234375,,,,
542,542,,5595.0986328125,,,
542,542,5595.0986328125,,,,
543,543,,5591.33154296875,,,
543,543,5591.33154296875,,,,
544,544,,5587.5703125,,,
544,544,5587.5703125,,,,
545,545,,5583.8134765625,,,
545,545,5583.8134765625,,,,
546,546,,5580.0625,,,
546,546,5580.0625,,,,
547,547,,5576.31591796875,,,
547,547,5576.31591796875,,,,
548,548,,5572.57373046875,,,
548,548,5572.57373046875,,,,
549,549,,5568.83740234375,,,
549,549,5568.83740234375,,,,
550,550,,5565.10498046875,,,
550,550,5565.10498046875,,,,
551,551,,5561.37841796875,,,
551,551,5561.37841796875,,,,
552,552,,5557.65576171875,,,
552,552,5557.65576171875,,,,
553,553,,5553.9384765625,,,
553,553,5553.9384765625,,,,
554,554,,5550.2265625,,,
554,554,5550.2265625,,,,
555,555,,5546.51953125,,,
555,555,5546.51953125,,,,
556,556,,5542.81689453125,,,
556,556,5542.81689453125,,,,
557,557,,5539.11962890625,,,
557,557,5539.11962890625,,,,
558,558,,5535.4267578125,,,
558,558,5535.4267578125,,,,
559,559,,5531.7392578125,,,
559,559,5531.7392578125,,,,
560,560,,5528.056640625,,,
560,560,5528.056640625,,,,
561,561,,5524.37841796875,,,
561,561,5524.37841796875,,,,
562,562,,5520.705078125,,,
562,562,5520.705078125,,,,
563,563,,5517.0361328125,,,
563,563,5517.0361328125,,,,
564,564,,5513.37255859375,,,
564,564,5513.37255859375,,,,
565,565,,5509.71435546875,,,
565,565,5509.71435546875,,,,
566,566,,5506.060546875,,,
566,566,5506.060546875,,,,
567,567,,5502.4111328125,,,
567,567,5502.4111328125,,,,
568,568,,5498.76708984375,,,
568,568,5498.76708984375,,,,
569,569,,5495.12744140625,,,
569,569,5495.12744140625,,,,
570,570,,5491.49267578125,,,
570,570,5491.49267578125,,,,
571,571,,5487.86328125,,,
571,571,5487.86328125,,,,
572,572,,5484.23828125,,,
572,572,5484.23828125,,,,
573,573,,5480.6181640625,,,
573,573,5480.6181640625,,,,
574,574,,5477.001953125,,,
574,574,5477.001953125,,,,
575,575,,5473.390625,,,
575,575,5473.390625,,,,
576,576,,5469.78466796875,,,
576,576,5469.78466796875,,,,
577,577,,5466.1845703125,,,
577,577,5466.1845703125,,,,
578,578,,5462.58740234375,,,
578,578,5462.58740234375,,,,
579,579,,5458.99609375,,,
579,579,5458.99609375,,,,
580,580,,5455.40966796875,,,
580,580,5455.40966796875,,,,
581,581,,5451.8271484375,,,
581,581,5451.8271484375,,,,
582,582,,5448.24951171875,,,
582,582,5448.24951171875,,,,
583,583,,5444.6767578125,,,
583,583,5444.6767578125,,,,
584,584,,5441.1083984375,,,
584,584,5441.1083984375,,,,
585,585,,5437.544921875,,,
585,585,5437.544921875,,,,
586,586,,5433.98681640625,,,
586,586,5433.98681640625,,,,
587,587,,5430.43310546875,,,
587,587,5430.43310546875,,,,
588,588,,5426.8837890625,,,
588,588,5426.8837890625,,,,
589,589,,5423.33935546875,,,
589,589,5423.33935546875,,,,
590,590,,5419.798828125,,,
590,590,5419.798828125,,,,
591,591,,5416.263671875,,,
591,591,5416.263671875,,,,
592,592,,5412.734375,,,
592,592,5412.734375,,,,
593,593,,5409.20849609375,,,
593,593,5409.20849609375,,,,
594,594,,5405.68798828125,,,
594,594,5405.68798828125,,,,
595,595,,5402.1708984375,,,
595,595,5402.1708984375,,,,
596,596,,5398.6591796875,,,
596,596,5398.6591796875,,,,
597,597,,5395.15283203125,,,
597,597,5395.15283203125,,,,
598,598,,5391.64990234375,,,
598,598,5391.64990234375,,,,
599,599,,5388.15234375,,,
599,599,5388.15234375,,,,
600,600,,5384.6591796875,,,
600,600,5384.6591796875,,,,
601,601,,5381.1708984375,,,
601,601,5381.1708984375,,,,
602,602,,5377.68701171875,,,
602,602,5377.68701171875,,,,
603,603,,5374.20751953125,,,
603,603,5374.20751953125,,,,
604,604,,5370.73291015625,,,
604,604,5370.73291015625,,,,
605,605,,5367.2626953125,,,
605,605,5367.2626953125,,,,
606,606,,5363.7978515625,,,
606,606,5363.7978515625,,,,
607,607,,5360.337890625,,,
607,607,5360.337890625,,,,
608,608,,5356.880859375,,,
608,608,5356.880859375,,,,
609,609,,5353.4296875,,,
609,609,5353.4296875,,,,
610,610,,5349.98193359375,,,
610,610,5349.98193359375,,,,
611,611,,5346.5400390625,,,
611,611,5346.5400390625,,,,
612,612,,5343.10205078125,,,
612,612,5343.10205078125,,,,
613,613,,5339.6689453125,,,
613,613,5339.6689453125,,,,
614,614,,5336.24072265625,,,
614,614,5336.24072265625,,,,
615,615,,5332.81640625,,,
615,615,5332.81640625,,,,
616,616,,5329.39697265625,,,
616,616,5329.39697265625,,,,
617,617,,5325.9814453125,,,
617,617,5325.9814453125,,,,
618,618,,5322.5712890625,,,
618,618,5322.5712890625,,,,
619,619,,5319.16552734375,,,
619,619,5319.16552734375,,,,
620,620,,5315.76416015625,,,
620,620,5315.76416015625,,,,
621,621,,5312.3671875,,,
621,621,5312.3671875,,,,
622,622,,5308.97509765625,,,
622,622,5308.97509765625,,,,
623,623,,5305.58740234375,,,
623,623,5305.58740234375,,,,
624,624,,5302.20361328125,,,
624,624,5302.20361328125,,,,
625,625,,5298.82421875,,,
625,625,5298.82421875,,,,
626,626,,5295.451171875,,,
626,626,5295.451171875,,,,
627,627,,5292.0810546875,,,
627,627,5292.0810546875,,,,
628,628,,5288.71533203125,,,
628,628,5288.71533203125,,,,
629,629,,5285.35498046875,,,
629,629,5285.35498046875,,,,
630,630,,5281.99853515625,,,
630,630,5281.99853515625,,,,
631,631,,5278.64697265625,,,
631,631,5278.64697265625,,,,
632,632,,5275.29931640625,,,
632,632,5275.29931640625,,,,
633,633,,5271.95654296875,,,
633,633,5271.95654296875,,,,
634,634,,5268.61865234375,,,
634,634,5268.61865234375,,,,
635,635,,5265.2841796875,,,
635,635,5265.2841796875,,,,
636,636,,5261.95556640625,,,
636,636,5261.95556640625,,,,
637,637,,5258.6298828125,,,
637,637,5258.6298828125,,,,
638,638,,5255.30908203125,,,
638,638,5255.30908203125,,,,
639,639,,5251.99365234375,,,
639,639,5251.99365234375,,,,
640,640,,5248.68115234375,,,
640,640,5248.68115234375,,,,
641,641,,5245.375,,,
641,641,5245.375,,,,
642,642,,5242.07177734375,,,
642,642,5242.07177734375,,,,
643,643,,5238.7734375,,,
643,643,5238.7734375,,,,
644,644,,5235.4794921875,,,
644,644,5235.4794921875,,,,
645,645,,5232.18994140625,,,
645,645,5232.18994140625,,,,
646,646,,5228.90478515625,,,
646,646,5228.90478515625,,,,
647,647,,5225.6240234375,,,
647,647,5225.6240234375,,,,
648,648,,5222.34814453125,,,
648,648,5222.34814453125,,,,
649,649,,5219.076171875,,,
649,649,5219.076171875,,,,
650,650,,5215.80810546875,,,
650,650,5215.80810546875,,,,
651,651,,5212.54541015625,,,
651,651,5212.54541015625,,,,
652,652,,5209.28662109375,,,
652,652,5209.28662109375,,,,
653,653,,5206.0322265625,,,
653,653,5206.0322265625,,,,
654,654,,5202.7822265625,,,
654,654,5202.7822265625,,,,
655,655,,5199.5361328125,,,
655,655,5199.5361328125,,,,
656,656,,5196.2958984375,,,
656,656,5196.2958984375,,,,
657,657,,5193.05810546875,,,
657,657,5193.05810546875,,,,
658,658,,5189.82568359375,,,
658,658,5189.82568359375,,,,
659,659,,5186.59765625,,,
659,659,5186.59765625,,,,
660,660,,5183.37353515625,,,
660,660,5183.37353515625,,,,
661,661,,5180.15380859375,,,
661,661,5180.15380859375,,,,
662,662,,5176.93896484375,,,
662,662,5176.93896484375,,,,
663,663,,5173.72802734375,,,
663,663,5173.72802734375,,,,
664,664,,5170.521484375,,,
664,664,5170.521484375,,,,
665,665,,5167.3193359375,,,
665,665,5167.3193359375,,,,
666,666,,5164.12109375,,,
666,666,5164.12109375,,,,
667,667,,5160.92724609375,,,
667,667,5160.92724609375,,,,
668,668,,5157.73876953125,,,
668,668,5157.73876953125,,,,
669,669,,5154.55322265625,,,
669,669,5154.55322265625,,,,
670,670,,5151.37255859375,,,
670,670,5151.37255859375,,,,
671,671,,5148.1962890625,,,
671,671,5148.1962890625,,,,
672,672,,5145.02392578125,,,
672,672,5145.02392578125,,,,
673,673,,5141.85693359375,,,
673,673,5141.85693359375,,,,
674,674,,5138.69287109375,,,
674,674,5138.69287109375,,,,
675,675,,5135.53369140625,,,
675,675,5135.53369140625,,,,
676,676,,5132.37841796875,,,
676,676,5132.37841796875,,,,
677,677,,5129.2275390625,,,
677,677,5129.2275390625,,,,
678,678,,5126.08154296875,,,
678,678,5126.08154296875,,,,
679,679,,5122.9384765625,,,
679,679,5122.9384765625,,,,
680,680,,5119.80078125,,,
680,680,5119.80078125,,,,
681,681,,5116.666015625,,,
681,681,5116.666015625,,,,
682,682,,5113.53759765625,,,
682,682,5113.53759765625,,,,
683,683,,5110.41162109375,,,
683,683,5110.41162109375,,,,
684,684,,5107.291015625,,,
684,684,5107.291015625,,,,
685,685,,5104.173828125,,,
685,685,5104.173828125,,,,
686,686,,5101.0615234375,,,
686,686,5101.0615234375,,,,
687,687,,5097.95361328125,,,
687,687,5097.95361328125,,,,
688,688,,5094.8486328125,,,
688,688,5094.8486328125,,,,
689,689,,5091.74951171875,,,
689,689,5091.74951171875,,,,
690,690,,5088.6533203125,,,
690,690,5088.6533203125,,,,
691,691,,5085.56201171875,,,
691,691,5085.56201171875,,,,
692,692,,5082.474609375,,,
692,692,5082.474609375,,,,
693,693,,5079.39111328125,,,
693,693,5079.39111328125,,,,
694,694,,5076.3125,,,
694,694,5076.3125,,,,
695,695,,5073.23779296875,,,
695,695,5073.23779296875,,,,
696,696,,5070.1669921875,,,
696,696,5070.1669921875,,,,
697,697,,5067.10107421875,,,
697,697,5067.10107421875,,,,
698,698,,5064.0390625,,,
698,698,5064.0390625,,,,
699,699,,5060.98046875,,,
699,699,5060.98046875,,,,
700,700,,5057.92724609375,,,
700,700,5057.92724609375,,,,
701,701,,5054.876953125,,,
701,701,5054.876953125,,,,
702,702,,5051.83154296875,,,
702,702,5051.83154296875,,,,
703,703,,5048.7900390625,,,
703,703,5048.7900390625,,,,
704,704,,5045.75244140625,,,
704,704,5045.75244140625,,,,
705,705,,5042.71923828125,,,
705,705,5042.71923828125,,,,
706,706,,5039.6904296875,,,
706,706,5039.6904296875,,,,
707,707,,5036.666015625,,,
707,707,5036.666015625,,,,
708,708,,5033.64501953125,,,
708,708,5033.64501953125,,,,
709,709,,5030.6279296875,,,
709,709,5030.6279296875,,,,
710,710,,5027.615234375,,,
710,710,5027.615234375,,,,
711,711,,5024.60693359375,,,
711,711,5024.60693359375,,,,
712,712,,5021.603515625,,,
712,712,5021.603515625,,,,
713,713,,5018.60302734375,,,
713,713,5018.60302734375,,,,
714,714,,5015.6064453125,,,
714,714,5015.6064453125,,,,
715,715,,5012.6142578125,,,
715,715,5012.6142578125,,,,
716,716,,5009.62646484375,,,
716,716,5009.62646484375,,,,
717,717,,5006.642578125,,,
717,717,5006.642578125,,,,
718,718,,5003.6630859375,,,
718,718,5003.6630859375,,,,
719,719,,5000.6875,,,
719,719,5000.6875,,,,
720,720,,4997.7158203125,,,
720,720,4997.7158203125,,,,
721,721,,4994.74853515625,,,
721,721,4994.74853515625,,,,
722,722,,4991.78466796875,,,
722,722,4991.78466796875,,,,
723,723,,4988.82568359375,,,
723,723,4988.82568359375,,,,
724,724,,4985.8701171875,,,
724,724,4985.8701171875,,,,
725,725,,4982.9189453125,,,
725,725,4982.9189453125,,,,
726,726,,4979.97119140625,,,
726,726,4979.97119140625,,,,
727,727,,4977.0283203125,,,
727,727,4977.0283203125,,,,
728,728,,4974.08935546875,,,
728,728,4974.08935546875,,,,
729,729,,4971.15380859375,,,
729,729,4971.15380859375,,,,
730,730,,4968.22314453125,,,
730,730,4968.22314453125,,,,
731,731,,4965.2958984375,,,
731,731,4965.2958984375,,,,
732,732,,4962.37255859375,,,
732,732,4962.37255859375,,,,
733,733,,4959.45361328125,,,
733,733,4959.45361328125,,,,
734,734,,4956.53955078125,,,
734,734,4956.53955078125,,,,
735,735,,4953.62841796875,,,
735,735,4953.62841796875,,,,
736,736,,4950.72119140625,,,
736,736,4950.72119140625,,,,
737,737,,4947.818359375,,,
737,737,4947.818359375,,,,
738,738,,4944.91943359375,,,
738,738,4944.91943359375,,,,
739,739,,4942.0244140625,,,
739,739,4942.0244140625,,,,
740,740,,4939.1337890625,,,
740,740,4939.1337890625,,,,
741,741,,4936.24658203125,,,
741,741,4936.24658203125,,,,
742,742,,4933.36376953125,,,
742,742,4933.36376953125,,,,
743,743,,4930.48388671875,,,
743,743,4930.48388671875,,,,
744,744,,4927.60986328125,,,
744,744,4927.60986328125,,,,
745,745,,4924.73876953125,,,
745,745,4924.73876953125,,,,
746,746,,4921.87109375,,,
746,746,4921.87109375,,,,
747,747,,4919.00830078125,,,
747,747,4919.00830078125,,,,
748,748,,4916.14892578125,,,
748,748,4916.14892578125,,,,
749,749,,4913.29296875,,,
749,749,4913.29296875,,,,
750,750,,4910.44140625,,,
750,750,4910.44140625,,,,
751,751,,4907.5947265625,,,
751,751,4907.5947265625,,,,
752,752,,4904.75146484375,,,
752,752,4904.75146484375,,,,
753,753,,4901.91162109375,,,
753,753,4901.91162109375,,,,
754,754,,4899.07568359375,,,
754,754,4899.07568359375,,,,
755,755,,4896.24462890625,,,
755,755,4896.24462890625,,,,
756,756,,4893.41650390625,,,
756,756,4893.41650390625,,,,
757,757,,4890.5927734375,,,
757,757,4890.5927734375,,,,
758,758,,4887.7734375,,,
758,758,4887.7734375,,,,
759,759,,4884.95751953125,,,
759,759,4884.95751953125,,,,
760,760,,4882.14501953125,,,
760,760,4882.14501953125,,,,
761,761,,4879.3369140625,,,
761,761,4879.3369140625,,,,
762,762,,4876.53271484375,,,
762,762,4876.53271484375,,,,
763,763,,4873.73291015625,,,
763,763,4873.73291015625,,,,
764,764,,4870.93603515625,,,
764,764,4870.93603515625,,,,
765,765,,4868.14404296875,,,
765,765,4868.14404296875,,,,
766,766,,4865.35498046875,,,
766,766,4865.35498046875,,,,
767,767,,4862.5703125,,,
767,767,4862.5703125,,,,
768,768,,4859.7890625,,,
768,768,4859.7890625,,,,
769,769,,4857.01220703125,,,
769,769,4857.01220703125,,,,
770,770,,4854.2392578125,,,
770,770,4854.2392578125,,,,
771,771,,4851.47021484375,,,
771,771,4851.47021484375,,,,
772,772,,4848.705078125,,,
772,772,4848.705078125,,,,
773,773,,4845.943359375,,,
773,773,4845.943359375,,,,
774,774,,4843.18505859375,,,
774,774,4843.18505859375,,,,
775,775,,4840.431640625,,,
775,775,4840.431640625,,,,
776,776,,4837.681640625,,,
776,776,4837.681640625,,,,
777,777,,4834.93603515625,,,
777,777,4834.93603515625,,,,
778,778,,4832.1923828125,,,
778,778,4832.1923828125,,,,
779,779,,4829.45458984375,,,
779,779,4829.45458984375,,,,
780,780,,4826.7197265625,,,
780,780,4826.7197265625,,,,
781,781,,4823.98876953125,,,
781,781,4823.98876953125,,,,
782,782,,4821.26171875,,,
782,782,4821.26171875,,,,
783,783,,4818.53857421875,,,
783,783,4818.53857421875,,,,
784,784,,4815.81884765625,,,
784,784,4815.81884765625,,,,
785,785,,4813.103515625,,,
785,785,4813.103515625,,,,
786,786,,4810.39208984375,,,
786,786,4810.39208984375,,,,
787,787,,4807.68359375,,,
787,787,4807.68359375,,,,
788,788,,4804.97998046875,,,
788,788,4804.97998046875,,,,
789,789,,4802.279296875,,,
789,789,4802.279296875,,,,
790,790,,4799.58251953125,,,
790,790,4799.58251953125,,,,
791,791,,4796.8896484375,,,
791,791,4796.8896484375,,,,
792,792,,4794.201171875,,,
792,792,4794.201171875,,,,
793,793,,4791.515625,,,
793,793,4791.515625,,,,
794,794,,4788.83447265625,,,
794,794,4788.83447265625,,,,
795,795,,4786.15673828125,,,
795,795,4786.15673828125,,,,
796,796,,4783.482421875,,,
796,796,4783.482421875,,,,
797,797,,4780.8125,,,
797,797,4780.8125,,,,
798,798,,4778.14599609375,,,
798,798,4778.14599609375,,,,
799,799,,4775.48291015625,,,
799,799,4775.48291015625,,,,
800,800,,4772.82470703125,,,
800,800,4772.82470703125,,,,
801,801,,4770.16845703125,,,
801,801,4770.16845703125,,,,
802,802,,4767.517578125,,,
802,802,4767.517578125,,,,
803,803,,4764.8701171875,,,
803,803,4764.8701171875,,,,
804,804,,4762.22607421875,,,
804,804,4762.22607421875,,,,
805,805,,4759.58544921875,,,
805,805,4759.58544921875,,,,
806,806,,4756.94921875,,,
806,806,4756.94921875,,,,
807,807,,4754.31640625,,,
807,807,4754.31640625,,,,
808,808,,4751.68701171875,,,
808,808,4751.68701171875,,,,
809,809,,4749.06201171875,,,
809,809,4749.06201171875,,,,
810,810,,4746.4404296875,,,
810,810,4746.4404296875,,,,
