epoch,step,test/error_T,test/loss,train/loss,val/error_T,val/loss,val/loss_best
610,610,,,6901.224609375,,,
611,611,,,6898.5771484375,,,
612,612,,,6895.92431640625,,,
613,613,,,6893.26220703125,,,
614,614,,,6890.61376953125,,,
615,615,,,6887.96484375,,,
616,616,,,6885.30029296875,,,
617,617,,,6882.6640625,,,
618,618,,,6880.00439453125,,,
619,619,,,6877.36474609375,,,
620,620,,,6874.71826171875,,,
621,621,,,6872.06884765625,,,
622,622,,,6869.4150390625,,,
623,623,,,6866.77783203125,,,
624,624,,,6864.1416015625,,,
625,625,,,6861.5,,,
626,626,,,6858.84130859375,,,
627,627,,,6856.2099609375,,,
628,628,,,6853.56884765625,,,
629,629,,,6850.93359375,,,
630,630,,,6848.298828125,,,
631,631,,,6845.65478515625,,,
632,632,,,6843.0234375,,,
633,633,,,6840.3818359375,,,
634,634,,,6837.75537109375,,,
635,635,,,6835.11474609375,,,
636,636,,,6832.48876953125,,,
637,637,,,6829.859375,,,
638,638,,,6827.22265625,,,
639,639,,,6824.5888671875,,,
640,640,,,6821.9609375,,,
641,641,,,6819.33837890625,,,
642,642,,,6816.71435546875,,,
643,643,,,6814.08251953125,,,
644,644,,,6811.47119140625,,,
645,645,,,6808.83837890625,,,
646,646,,,6806.21533203125,,,
647,647,,,6803.60205078125,,,
648,648,,,6800.98095703125,,,
649,649,,,6798.35791015625,,,
650,650,,,6795.728515625,,,
651,651,,,6793.125,,,
652,652,,,6790.50830078125,,,
653,653,,,6787.88818359375,,,
654,654,,,6785.27099609375,,,
655,655,,,6782.6572265625,,,
656,656,,,6780.0458984375,,,
657,657,,,6777.43994140625,,,
658,658,,,6774.8251953125,,,
659,659,,,6772.220703125,,,
660,660,,,6769.6025390625,,,
661,661,,,6767.001953125,,,
662,662,,,6764.3955078125,,,
663,663,,,6761.79296875,,,
664,664,,,6759.18603515625,,,
665,665,,,6756.5810546875,,,
666,666,,,6753.97998046875,,,
667,667,,,6751.3779296875,,,
668,668,,,6748.78173828125,,,
669,669,,,6746.18310546875,,,
670,670,,,6743.57861328125,,,
671,671,,,6740.982421875,,,
672,672,,,6738.39013671875,,,
673,673,,,6735.8017578125,,,
674,674,,,6733.2080078125,,,
675,675,,,6730.60302734375,,,
676,676,,,6728.0322265625,,,
677,677,,,6725.423828125,,,
678,678,,,6722.83544921875,,,
679,679,,,6720.25537109375,,,
680,680,,,6717.66748046875,,,
681,681,,,6715.07763671875,,,
682,682,,,6712.49658203125,,,
683,683,,,6709.91015625,,,
684,684,,,6707.32177734375,,,
685,685,,,6704.74072265625,,,
686,686,,,6702.16552734375,,,
687,687,,,6699.58203125,,,
688,688,,,6697.0068359375,,,
689,689,,,6694.42236328125,,,
690,690,,,6691.85107421875,,,
691,691,,,6689.279296875,,,
692,692,,,6686.712890625,,,
693,693,,,6684.1318359375,,,
694,694,,,6681.55615234375,,,
695,695,,,6678.9775390625,,,
696,696,,,6676.4140625,,,
697,697,,,6673.8427734375,,,
698,698,,,6671.27734375,,,
699,699,,,,0.7568915486335754,1311.529052734375,1311.529052734375
699,699,,,6668.71875,,,
700,700,,,6666.14306640625,,,
701,701,,,6663.5771484375,,,
702,702,,,6661.01220703125,,,
703,703,,,6658.44970703125,,,
704,704,,,6655.8857421875,,,
705,705,,,6653.32080078125,,,
706,706,,,6650.77587890625,,,
707,707,,,6648.208984375,,,
708,708,,,6645.642578125,,,
709,709,,,6643.0947265625,,,
710,710,,,6640.53857421875,,,
711,711,,,6637.98193359375,,,
712,712,,,6635.4296875,,,
713,713,,,6632.87646484375,,,
714,714,,,6630.328125,,,
715,715,,,6627.77197265625,,,
716,716,,,6625.2216796875,,,
717,717,,,6622.68017578125,,,
718,718,,,6620.1298828125,,,
719,719,,,6617.5810546875,,,
720,720,,,6615.04248046875,,,
721,721,,,6612.4931640625,,,
722,722,,,6609.93896484375,,,
723,723,,,6607.40087890625,,,
724,724,,,6604.85302734375,,,
725,725,,,6602.314453125,,,
726,726,,,6599.7822265625,,,
727,727,,,6597.2451171875,,,
728,728,,,6594.7109375,,,
729,729,,,6592.14990234375,,,
730,730,,,6589.63134765625,,,
731,731,,,6587.09375,,,
732,732,,,6584.5546875,,,
733,733,,,6582.02490234375,,,
734,734,,,6579.490234375,,,
735,735,,,6576.96044921875,,,
736,736,,,6574.427734375,,,
737,737,,,6571.892578125,,,
738,738,,,6569.36669921875,,,
739,739,,,6566.83837890625,,,
740,740,,,6564.310546875,,,
741,741,,,6561.78564453125,,,
742,742,,,6559.25830078125,,,
743,743,,,6556.736328125,,,
744,744,,,6554.205078125,,,
745,745,,,6551.685546875,,,
746,746,,,6549.15966796875,,,
747,747,,,6546.6455078125,,,
748,748,,,6544.12255859375,,,
749,749,,,6541.60595703125,,,
750,750,,,6539.0693359375,,,
751,751,,,6536.5703125,,,
752,752,,,6534.05712890625,,,
753,753,,,6531.53369140625,,,
754,754,,,6529.0078125,,,
755,755,,,6526.50244140625,,,
756,756,,,6523.98095703125,,,
757,757,,,6521.4755859375,,,
758,758,,,6518.95263671875,,,
759,759,,,6516.447265625,,,
760,760,,,6513.93408203125,,,
761,761,,,6511.42724609375,,,
762,762,,,6508.91259765625,,,
763,763,,,6506.4111328125,,,
764,764,,,6503.9111328125,,,
765,765,,,6501.3955078125,,,
766,766,,,6498.8759765625,,,
767,767,,,6496.38623046875,,,
768,768,,,6493.8740234375,,,
769,769,,,6491.36279296875,,,
770,770,,,6488.8603515625,,,
771,771,,,6486.359375,,,
772,772,,,6483.859375,,,
773,773,,,6481.3486328125,,,
774,774,,,6478.85791015625,,,
775,775,,,6476.359375,,,
776,776,,,6473.85400390625,,,
777,777,,,6471.35986328125,,,
778,778,,,6468.85693359375,,,
779,779,,,6466.365234375,,,
780,780,,,6463.8740234375,,,
781,781,,,6461.36865234375,,,
782,782,,,6458.8779296875,,,
783,783,,,6456.376953125,,,
784,784,,,6453.89013671875,,,
785,785,,,6451.39306640625,,,
786,786,,,6448.90185546875,,,
787,787,,,6446.412109375,,,
788,788,,,6443.91650390625,,,
789,789,,,6441.42578125,,,
790,790,,,6438.9296875,,,
791,791,,,6436.44970703125,,,
792,792,,,6433.95068359375,,,
793,793,,,6431.47314453125,,,
794,794,,,6428.97998046875,,,
795,795,,,6426.49951171875,,,
796,796,,,6424.0185546875,,,
797,797,,,6421.53271484375,,,
798,798,,,6419.04248046875,,,
799,799,,,,0.7366440296173096,1242.2984619140625,1242.2984619140625
799,799,,,6416.55859375,,,
800,800,,,6414.08251953125,,,
801,801,,,6411.6044921875,,,
802,802,,,6409.115234375,,,
803,803,,,6406.6357421875,,,
804,804,,,6404.14599609375,,,
805,805,,,6401.68310546875,,,
806,806,,,6399.1806640625,,,
807,807,,,6396.71923828125,,,
808,808,,,6394.23974609375,,,
809,809,,,6391.74853515625,,,
810,810,,,6389.2626953125,,,
811,811,,,6386.8056640625,,,
812,812,,,6384.32080078125,,,
813,813,,,6381.8486328125,,,
814,814,,,6379.3662109375,,,
