epoch,step,train/loss_epoch,train/loss_step,val/error_T,val/loss,val/loss_best
2089,2089,,4122.37548828125,,,
2089,2089,4122.37548828125,,,,
2090,2090,,4121.6162109375,,,
2090,2090,4121.6162109375,,,,
2091,2091,,4120.85693359375,,,
2091,2091,4120.85693359375,,,,
2092,2092,,4120.09814453125,,,
2092,2092,4120.09814453125,,,,
2093,2093,,4119.33984375,,,
2093,2093,4119.33984375,,,,
2094,2094,,4118.58251953125,,,
2094,2094,4118.58251953125,,,,
2095,2095,,4117.8251953125,,,
2095,2095,4117.8251953125,,,,
2096,2096,,4117.06884765625,,,
2096,2096,4117.06884765625,,,,
2097,2097,,4116.3125,,,
2097,2097,4116.3125,,,,
2098,2098,,4115.55712890625,,,
2098,2098,4115.55712890625,,,,
2099,2099,,4114.8017578125,,,
2099,2099,4114.8017578125,,,,
2100,2100,,4114.04736328125,,,
2100,2100,4114.04736328125,,,,
2101,2101,,4113.29248046875,,,
2101,2101,4113.29248046875,,,,
2102,2102,,4112.53857421875,,,
2102,2102,4112.53857421875,,,,
2103,2103,,4111.7861328125,,,
2103,2103,4111.7861328125,,,,
2104,2104,,4111.03369140625,,,
2104,2104,4111.03369140625,,,,
2105,2105,,4110.28125,,,
2105,2105,4110.28125,,,,
2106,2106,,4109.52978515625,,,
2106,2106,4109.52978515625,,,,
2107,2107,,4108.77783203125,,,
2107,2107,4108.77783203125,,,,
2108,2108,,4108.02783203125,,,
2108,2108,4108.02783203125,,,,
2109,2109,,4107.27783203125,,,
2109,2109,4107.27783203125,,,,
2110,2110,,4106.5283203125,,,
2110,2110,4106.5283203125,,,,
2111,2111,,4105.779296875,,,
2111,2111,4105.779296875,,,,
2112,2112,,4105.0302734375,,,
2112,2112,4105.0302734375,,,,
2113,2113,,4104.2822265625,,,
2113,2113,4104.2822265625,,,,
2114,2114,,4103.53466796875,,,
2114,2114,4103.53466796875,,,,
2115,2115,,4102.78759765625,,,
2115,2115,4102.78759765625,,,,
2116,2116,,4102.041015625,,,
2116,2116,4102.041015625,,,,
2117,2117,,4101.294921875,,,
2117,2117,4101.294921875,,,,
2118,2118,,4100.54931640625,,,
2118,2118,4100.54931640625,,,,
2119,2119,,4099.80419921875,,,
2119,2119,4099.80419921875,,,,
2120,2120,,4099.05908203125,,,
2120,2120,4099.05908203125,,,,
2121,2121,,4098.31494140625,,,
2121,2121,4098.31494140625,,,,
2122,2122,,4097.57177734375,,,
2122,2122,4097.57177734375,,,,
2123,2123,,4096.828125,,,
2123,2123,4096.828125,,,,
2124,2124,,4096.0859375,,,
2124,2124,4096.0859375,,,,
2125,2125,,4095.343994140625,,,
2125,2125,4095.343994140625,,,,
2126,2126,,4094.60205078125,,,
2126,2126,4094.60205078125,,,,
2127,2127,,4093.86083984375,,,
2127,2127,4093.86083984375,,,,
2128,2128,,4093.120361328125,,,
2128,2128,4093.120361328125,,,,
2129,2129,,4092.380126953125,,,
2129,2129,4092.380126953125,,,,
2130,2130,,4091.640380859375,,,
2130,2130,4091.640380859375,,,,
2131,2131,,4090.9013671875,,,
2131,2131,4090.9013671875,,,,
2132,2132,,4090.162353515625,,,
2132,2132,4090.162353515625,,,,
2133,2133,,4089.42431640625,,,
2133,2133,4089.42431640625,,,,
2134,2134,,4088.686279296875,,,
2134,2134,4088.686279296875,,,,
2135,2135,,4087.949462890625,,,
2135,2135,4087.949462890625,,,,
2136,2136,,4087.212646484375,,,
2136,2136,4087.212646484375,,,,
2137,2137,,4086.47607421875,,,
2137,2137,4086.47607421875,,,,
2138,2138,,4085.740234375,,,
2138,2138,4085.740234375,,,,
2139,2139,,4085.00537109375,,,
2139,2139,4085.00537109375,,,,
2140,2140,,4084.2705078125,,,
2140,2140,4084.2705078125,,,,
2141,2141,,4083.53662109375,,,
2141,2141,4083.53662109375,,,,
2142,2142,,4082.80224609375,,,
2142,2142,4082.80224609375,,,,
2143,2143,,4082.06884765625,,,
2143,2143,4082.06884765625,,,,
2144,2144,,4081.336669921875,,,
2144,2144,4081.336669921875,,,,
2145,2145,,4080.60400390625,,,
2145,2145,4080.60400390625,,,,
2146,2146,,4079.8720703125,,,
2146,2146,4079.8720703125,,,,
2147,2147,,4079.14111328125,,,
2147,2147,4079.14111328125,,,,
2148,2148,,4078.41015625,,,
2148,2148,4078.41015625,,,,
2149,2149,,4077.6796875,,,
2149,2149,4077.6796875,,,,
2150,2150,,4076.9501953125,,,
2150,2150,4076.9501953125,,,,
2151,2151,,4076.220458984375,,,
2151,2151,4076.220458984375,,,,
2152,2152,,4075.491943359375,,,
2152,2152,4075.491943359375,,,,
2153,2153,,4074.763671875,,,
2153,2153,4074.763671875,,,,
2154,2154,,4074.03564453125,,,
2154,2154,4074.03564453125,,,,
2155,2155,,4073.30810546875,,,
2155,2155,4073.30810546875,,,,
2156,2156,,4072.58154296875,,,
2156,2156,4072.58154296875,,,,
2157,2157,,4071.854736328125,,,
2157,2157,4071.854736328125,,,,
2158,2158,,4071.129150390625,,,
2158,2158,4071.129150390625,,,,
2159,2159,,4070.403564453125,,,
2159,2159,4070.403564453125,,,,
2160,2160,,4069.6787109375,,,
2160,2160,4069.6787109375,,,,
2161,2161,,4068.953857421875,,,
2161,2161,4068.953857421875,,,,
2162,2162,,4068.230224609375,,,
2162,2162,4068.230224609375,,,,
2163,2163,,4067.5068359375,,,
2163,2163,4067.5068359375,,,,
2164,2164,,4066.783447265625,,,
2164,2164,4066.783447265625,,,,
2165,2165,,4066.061279296875,,,
2165,2165,4066.061279296875,,,,
2166,2166,,4065.33935546875,,,
2166,2166,4065.33935546875,,,,
2167,2167,,4064.617919921875,,,
2167,2167,4064.617919921875,,,,
2168,2168,,4063.896728515625,,,
2168,2168,4063.896728515625,,,,
2169,2169,,4063.17626953125,,,
2169,2169,4063.17626953125,,,,
2170,2170,,4062.456298828125,,,
2170,2170,4062.456298828125,,,,
2171,2171,,4061.73681640625,,,
2171,2171,4061.73681640625,,,,
2172,2172,,4061.017333984375,,,
2172,2172,4061.017333984375,,,,
2173,2173,,4060.298828125,,,
2173,2173,4060.298828125,,,,
2174,2174,,4059.580810546875,,,
2174,2174,4059.580810546875,,,,
2175,2175,,4058.863037109375,,,
2175,2175,4058.863037109375,,,,
2176,2176,,4058.14599609375,,,
2176,2176,4058.14599609375,,,,
2177,2177,,4057.429443359375,,,
2177,2177,4057.429443359375,,,,
2178,2178,,4056.71337890625,,,
2178,2178,4056.71337890625,,,,
2179,2179,,4055.997314453125,,,
2179,2179,4055.997314453125,,,,
2180,2180,,4055.2822265625,,,
2180,2180,4055.2822265625,,,,
2181,2181,,4054.56787109375,,,
2181,2181,4054.56787109375,,,,
2182,2182,,4053.853515625,,,
2182,2182,4053.853515625,,,,
2183,2183,,4053.1396484375,,,
2183,2183,4053.1396484375,,,,
2184,2184,,4052.42578125,,,
2184,2184,4052.42578125,,,,
2185,2185,,4051.71337890625,,,
2185,2185,4051.71337890625,,,,
2186,2186,,4051.001220703125,,,
2186,2186,4051.001220703125,,,,
2187,2187,,4050.289306640625,,,
2187,2187,4050.289306640625,,,,
2188,2188,,4049.57763671875,,,
2188,2188,4049.57763671875,,,,
2189,2189,,4048.8671875,,,
2189,2189,4048.8671875,,,,
2190,2190,,4048.156982421875,,,
2190,2190,4048.156982421875,,,,
2191,2191,,4047.44677734375,,,
2191,2191,4047.44677734375,,,,
2192,2192,,4046.73779296875,,,
2192,2192,4046.73779296875,,,,
2193,2193,,4046.028564453125,,,
2193,2193,4046.028564453125,,,,
2194,2194,,4045.31982421875,,,
2194,2194,4045.31982421875,,,,
2195,2195,,4044.61181640625,,,
2195,2195,4044.61181640625,,,,
2196,2196,,4043.904052734375,,,
2196,2196,4043.904052734375,,,,
2197,2197,,4043.197509765625,,,
2197,2197,4043.197509765625,,,,
2198,2198,,4042.4912109375,,,
2198,2198,4042.4912109375,,,,
2199,2199,,4041.784912109375,,,
2199,2199,4041.784912109375,,,,
2200,2200,,4041.0791015625,,,
2200,2200,4041.0791015625,,,,
2201,2201,,4040.37451171875,,,
2201,2201,4040.37451171875,,,,
2202,2202,,4039.66943359375,,,
2202,2202,4039.66943359375,,,,
2203,2203,,4038.9658203125,,,
2203,2203,4038.9658203125,,,,
2204,2204,,4038.26220703125,,,
2204,2204,4038.26220703125,,,,
2205,2205,,4037.55859375,,,
2205,2205,4037.55859375,,,,
2206,2206,,4036.85595703125,,,
2206,2206,4036.85595703125,,,,
2207,2207,,4036.154052734375,,,
2207,2207,4036.154052734375,,,,
2208,2208,,4035.4521484375,,,
2208,2208,4035.4521484375,,,,
2209,2209,,4034.7509765625,,,
2209,2209,4034.7509765625,,,,
2210,2210,,4034.050048828125,,,
2210,2210,4034.050048828125,,,,
2211,2211,,4033.349609375,,,
2211,2211,4033.349609375,,,,
2212,2212,,4032.64990234375,,,
2212,2212,4032.64990234375,,,,
2213,2213,,4031.9501953125,,,
2213,2213,4031.9501953125,,,,
2214,2214,,4031.25146484375,,,
2214,2214,4031.25146484375,,,,
2215,2215,,4030.552978515625,,,
2215,2215,4030.552978515625,,,,
2216,2216,,4029.85546875,,,
2216,2216,4029.85546875,,,,
2217,2217,,4029.158203125,,,
2217,2217,4029.158203125,,,,
2218,2218,,4028.4609375,,,
2218,2218,4028.4609375,,,,
2219,2219,,4027.764404296875,,,
2219,2219,4027.764404296875,,,,
2220,2220,,4027.068603515625,,,
2220,2220,4027.068603515625,,,,
2221,2221,,4026.373291015625,,,
2221,2221,4026.373291015625,,,,
2222,2222,,4025.678466796875,,,
2222,2222,4025.678466796875,,,,
2223,2223,,4024.983154296875,,,
2223,2223,4024.983154296875,,,,
2224,2224,,4024.289306640625,,,
2224,2224,4024.289306640625,,,,
2225,2225,,4023.595458984375,,,
2225,2225,4023.595458984375,,,,
2226,2226,,4022.902587890625,,,
2226,2226,4022.902587890625,,,,
2227,2227,,4022.209716796875,,,
2227,2227,4022.209716796875,,,,
2228,2228,,4021.517822265625,,,
2228,2228,4021.517822265625,,,,
2229,2229,,4020.825927734375,,,
2229,2229,4020.825927734375,,,,
2230,2230,,4020.134765625,,,
2230,2230,4020.134765625,,,,
2231,2231,,4019.4443359375,,,
2231,2231,4019.4443359375,,,,
2232,2232,,4018.753662109375,,,
2232,2232,4018.753662109375,,,,
2233,2233,,4018.06396484375,,,
2233,2233,4018.06396484375,,,,
2234,2234,,4017.374755859375,,,
2234,2234,4017.374755859375,,,,
2235,2235,,4016.685791015625,,,
2235,2235,4016.685791015625,,,,
2236,2236,,4015.997802734375,,,
2236,2236,4015.997802734375,,,,
2237,2237,,4015.3095703125,,,
2237,2237,4015.3095703125,,,,
2238,2238,,4014.6220703125,,,
2238,2238,4014.6220703125,,,,
2239,2239,,4013.935302734375,,,
2239,2239,4013.935302734375,,,,
2240,2240,,4013.2490234375,,,
2240,2240,4013.2490234375,,,,
2241,2241,,4012.5625,,,
2241,2241,4012.5625,,,,
2242,2242,,4011.876708984375,,,
2242,2242,4011.876708984375,,,,
2243,2243,,4011.191650390625,,,
2243,2243,4011.191650390625,,,,
2244,2244,,4010.507080078125,,,
2244,2244,4010.507080078125,,,,
2245,2245,,4009.82275390625,,,
2245,2245,4009.82275390625,,,,
2246,2246,,4009.13916015625,,,
2246,2246,4009.13916015625,,,,
2247,2247,,4008.456298828125,,,
2247,2247,4008.456298828125,,,,
2248,2248,,4007.773193359375,,,
2248,2248,4007.773193359375,,,,
2249,2249,,4007.091064453125,,,
2249,2249,4007.091064453125,,,,
2250,2250,,4006.409423828125,,,
2250,2250,4006.409423828125,,,,
2251,2251,,4005.727783203125,,,
2251,2251,4005.727783203125,,,,
2252,2252,,4005.047119140625,,,
2252,2252,4005.047119140625,,,,
2253,2253,,4004.366943359375,,,
2253,2253,4004.366943359375,,,,
2254,2254,,4003.687255859375,,,
2254,2254,4003.687255859375,,,,
2255,2255,,4003.007568359375,,,
2255,2255,4003.007568359375,,,,
2256,2256,,4002.32861328125,,,
2256,2256,4002.32861328125,,,,
2257,2257,,4001.650146484375,,,
2257,2257,4001.650146484375,,,,
2258,2258,,4000.972412109375,,,
2258,2258,4000.972412109375,,,,
2259,2259,,4000.294677734375,,,
2259,2259,4000.294677734375,,,,
2260,2260,,3999.61767578125,,,
2260,2260,3999.61767578125,,,,
2261,2261,,3998.94091796875,,,
2261,2261,3998.94091796875,,,,
2262,2262,,3998.264892578125,,,
2262,2262,3998.264892578125,,,,
2263,2263,,3997.589111328125,,,
2263,2263,3997.589111328125,,,,
2264,2264,,3996.913818359375,,,
2264,2264,3996.913818359375,,,,
2265,2265,,3996.239013671875,,,
2265,2265,3996.239013671875,,,,
2266,2266,,3995.56494140625,,,
2266,2266,3995.56494140625,,,,
2267,2267,,3994.89111328125,,,
2267,2267,3994.89111328125,,,,
2268,2268,,3994.2177734375,,,
2268,2268,3994.2177734375,,,,
2269,2269,,3993.544921875,,,
2269,2269,3993.544921875,,,,
2270,2270,,3992.872314453125,,,
2270,2270,3992.872314453125,,,,
2271,2271,,3992.200439453125,,,
2271,2271,3992.200439453125,,,,
2272,2272,,3991.52880859375,,,
2272,2272,3991.52880859375,,,,
2273,2273,,3990.858154296875,,,
2273,2273,3990.858154296875,,,,
2274,2274,,3990.1875,,,
2274,2274,3990.1875,,,,
2275,2275,,3989.517578125,,,
2275,2275,3989.517578125,,,,
2276,2276,,3988.847900390625,,,
2276,2276,3988.847900390625,,,,
2277,2277,,3988.1787109375,,,
2277,2277,3988.1787109375,,,,
2278,2278,,3987.510009765625,,,
2278,2278,3987.510009765625,,,,
2279,2279,,3986.841796875,,,
2279,2279,3986.841796875,,,,
2280,2280,,3986.174072265625,,,
2280,2280,3986.174072265625,,,,
2281,2281,,3985.506591796875,,,
2281,2281,3985.506591796875,,,,
2282,2282,,3984.840087890625,,,
2282,2282,3984.840087890625,,,,
2283,2283,,3984.173828125,,,
2283,2283,3984.173828125,,,,
2284,2284,,3983.508056640625,,,
2284,2284,3983.508056640625,,,,
2285,2285,,3982.842529296875,,,
2285,2285,3982.842529296875,,,,
2286,2286,,3982.17724609375,,,
2286,2286,3982.17724609375,,,,
2287,2287,,3981.5126953125,,,
2287,2287,3981.5126953125,,,,
2288,2288,,3980.848876953125,,,
2288,2288,3980.848876953125,,,,
2289,2289,,3980.18505859375,,,
2289,2289,3980.18505859375,,,,
2290,2290,,3979.522216796875,,,
2290,2290,3979.522216796875,,,,
2291,2291,,3978.859375,,,
2291,2291,3978.859375,,,,
2292,2292,,3978.197021484375,,,
2292,2292,3978.197021484375,,,,
2293,2293,,3977.535400390625,,,
2293,2293,3977.535400390625,,,,
2294,2294,,3976.874267578125,,,
2294,2294,3976.874267578125,,,,
2295,2295,,3976.213134765625,,,
2295,2295,3976.213134765625,,,,
2296,2296,,3975.55322265625,,,
2296,2296,3975.55322265625,,,,
2297,2297,,3974.893310546875,,,
2297,2297,3974.893310546875,,,,
2298,2298,,3974.234130859375,,,
2298,2298,3974.234130859375,,,,
2299,2299,,3973.57470703125,,,
2299,2299,3973.57470703125,,,,
2300,2300,,3972.916259765625,,,
2300,2300,3972.916259765625,,,,
2301,2301,,3972.25830078125,,,
2301,2301,3972.25830078125,,,,
2302,2302,,3971.601318359375,,,
2302,2302,3971.601318359375,,,,
2303,2303,,3970.943603515625,,,
2303,2303,3970.943603515625,,,,
2304,2304,,3970.286865234375,,,
2304,2304,3970.286865234375,,,,
2305,2305,,3969.630615234375,,,
2305,2305,3969.630615234375,,,,
2306,2306,,3968.974609375,,,
2306,2306,3968.974609375,,,,
2307,2307,,3968.31982421875,,,
2307,2307,3968.31982421875,,,,
2308,2308,,3967.664794921875,,,
2308,2308,3967.664794921875,,,,
2309,2309,,3967.0107421875,,,
2309,2309,3967.0107421875,,,,
2310,2310,,3966.356689453125,,,
2310,2310,3966.356689453125,,,,
2311,2311,,3965.703125,,,
2311,2311,3965.703125,,,,
2312,2312,,3965.05029296875,,,
2312,2312,3965.05029296875,,,,
2313,2313,,3964.3974609375,,,
2313,2313,3964.3974609375,,,,
2314,2314,,3963.74560546875,,,
2314,2314,3963.74560546875,,,,
2315,2315,,3963.093994140625,,,
2315,2315,3963.093994140625,,,,
2316,2316,,3962.443115234375,,,
2316,2316,3962.443115234375,,,,
2317,2317,,3961.792236328125,,,
2317,2317,3961.792236328125,,,,
2318,2318,,3961.14208984375,,,
2318,2318,3961.14208984375,,,,
2319,2319,,3960.4921875,,,
2319,2319,3960.4921875,,,,
2320,2320,,3959.843017578125,,,
2320,2320,3959.843017578125,,,,
2321,2321,,3959.1943359375,,,
2321,2321,3959.1943359375,,,,
2322,2322,,3958.545654296875,,,
2322,2322,3958.545654296875,,,,
2323,2323,,3957.8974609375,,,
2323,2323,3957.8974609375,,,,
2324,2324,,3957.250244140625,,,
2324,2324,3957.250244140625,,,,
2325,2325,,3956.603271484375,,,
2325,2325,3956.603271484375,,,,
2326,2326,,3955.956787109375,,,
2326,2326,3955.956787109375,,,,
2327,2327,,3955.310302734375,,,
2327,2327,3955.310302734375,,,,
2328,2328,,3954.6650390625,,,
2328,2328,3954.6650390625,,,,
2329,2329,,3954.019775390625,,,
2329,2329,3954.019775390625,,,,
2330,2330,,3953.374755859375,,,
2330,2330,3953.374755859375,,,,
2331,2331,,3952.73095703125,,,
2331,2331,3952.73095703125,,,,
2332,2332,,3952.0869140625,,,
2332,2332,3952.0869140625,,,,
2333,2333,,3951.44384765625,,,
2333,2333,3951.44384765625,,,,
2334,2334,,3950.800537109375,,,
2334,2334,3950.800537109375,,,,
2335,2335,,3950.158447265625,,,
2335,2335,3950.158447265625,,,,
2336,2336,,3949.51611328125,,,
2336,2336,3949.51611328125,,,,
2337,2337,,3948.874755859375,,,
2337,2337,3948.874755859375,,,,
2338,2338,,3948.2333984375,,,
2338,2338,3948.2333984375,,,,
2339,2339,,3947.5927734375,,,
2339,2339,3947.5927734375,,,,
2340,2340,,3946.95263671875,,,
2340,2340,3946.95263671875,,,,
2341,2341,,3946.31298828125,,,
2341,2341,3946.31298828125,,,,
2342,2342,,3945.67333984375,,,
2342,2342,3945.67333984375,,,,
2343,2343,,3945.03466796875,,,
2343,2343,3945.03466796875,,,,
2344,2344,,3944.396484375,,,
2344,2344,3944.396484375,,,,
2345,2345,,3943.75830078125,,,
2345,2345,3943.75830078125,,,,
2346,2346,,3943.12109375,,,
2346,2346,3943.12109375,,,,
2347,2347,,3942.48388671875,,,
2347,2347,3942.48388671875,,,,
2348,2348,,3941.84765625,,,
2348,2348,3941.84765625,,,,
2349,2349,,3941.211181640625,,,
2349,2349,3941.211181640625,,,,
2350,2350,,3940.57568359375,,,
2350,2350,3940.57568359375,,,,
2351,2351,,3939.9404296875,,,
2351,2351,3939.9404296875,,,,
2352,2352,,3939.305419921875,,,
2352,2352,3939.305419921875,,,,
2353,2353,,3938.671142578125,,,
2353,2353,3938.671142578125,,,,
2354,2354,,3938.036865234375,,,
2354,2354,3938.036865234375,,,,
2355,2355,,3937.404052734375,,,
2355,2355,3937.404052734375,,,,
2356,2356,,3936.77099609375,,,
2356,2356,3936.77099609375,,,,
2357,2357,,3936.13818359375,,,
2357,2357,3936.13818359375,,,,
2358,2358,,3935.50634765625,,,
2358,2358,3935.50634765625,,,,
2359,2359,,3934.87451171875,,,
2359,2359,3934.87451171875,,,,
2360,2360,,3934.2431640625,,,
2360,2360,3934.2431640625,,,,
2361,2361,,3933.612548828125,,,
2361,2361,3933.612548828125,,,,
2362,2362,,3932.982421875,,,
2362,2362,3932.982421875,,,,
2363,2363,,3932.352783203125,,,
2363,2363,3932.352783203125,,,,
2364,2364,,3931.723388671875,,,
2364,2364,3931.723388671875,,,,
2365,2365,,3931.09423828125,,,
2365,2365,3931.09423828125,,,,
2366,2366,,3930.4658203125,,,
2366,2366,3930.4658203125,,,,
2367,2367,,3929.837646484375,,,
2367,2367,3929.837646484375,,,,
2368,2368,,3929.21044921875,,,
2368,2368,3929.21044921875,,,,
2369,2369,,3928.583251953125,,,
2369,2369,3928.583251953125,,,,
2370,2370,,3927.95654296875,,,
2370,2370,3927.95654296875,,,,
2371,2371,,3927.330322265625,,,
2371,2371,3927.330322265625,,,,
2372,2372,,3926.704345703125,,,
2372,2372,3926.704345703125,,,,
2373,2373,,3926.0791015625,,,
2373,2373,3926.0791015625,,,,
2374,2374,,3925.4541015625,,,
2374,2374,3925.4541015625,,,,
2375,2375,,3924.830078125,,,
2375,2375,3924.830078125,,,,
2376,2376,,3924.2060546875,,,
2376,2376,3924.2060546875,,,,
2377,2377,,3923.582275390625,,,
2377,2377,3923.582275390625,,,,
2378,2378,,3922.95947265625,,,
2378,2378,3922.95947265625,,,,
2379,2379,,3922.3369140625,,,
2379,2379,3922.3369140625,,,,
2380,2380,,3921.71435546875,,,
2380,2380,3921.71435546875,,,,
2381,2381,,3921.093017578125,,,
2381,2381,3921.093017578125,,,,
2382,2382,,3920.47119140625,,,
2382,2382,3920.47119140625,,,,
2383,2383,,3919.8505859375,,,
2383,2383,3919.8505859375,,,,
2384,2384,,3919.230224609375,,,
2384,2384,3919.230224609375,,,,
2385,2385,,3918.610107421875,,,
2385,2385,3918.610107421875,,,,
2386,2386,,3917.99072265625,,,
2386,2386,3917.99072265625,,,,
2387,2387,,3917.37109375,,,
2387,2387,3917.37109375,,,,
2388,2388,,3916.7529296875,,,
2388,2388,3916.7529296875,,,,
2389,2389,,3916.13427734375,,,
2389,2389,3916.13427734375,,,,
2390,2390,,3915.516845703125,,,
2390,2390,3915.516845703125,,,,
2391,2391,,3914.8994140625,,,
2391,2391,3914.8994140625,,,,
2392,2392,,3914.282470703125,,,
2392,2392,3914.282470703125,,,,
2393,2393,,3913.666259765625,,,
2393,2393,3913.666259765625,,,,
2394,2394,,3913.050048828125,,,
2394,2394,3913.050048828125,,,,
2395,2395,,3912.4345703125,,,
2395,2395,3912.4345703125,,,,
2396,2396,,3911.819580078125,,,
2396,2396,3911.819580078125,,,,
2397,2397,,3911.20458984375,,,
2397,2397,3911.20458984375,,,,
2398,2398,,3910.5908203125,,,
2398,2398,3910.5908203125,,,,
2399,2399,,3909.9765625,,,
2399,2399,3909.9765625,,,,
2400,2400,,3909.36328125,,,
2400,2400,3909.36328125,,,,
2401,2401,,3908.750732421875,,,
2401,2401,3908.750732421875,,,,
2402,2402,,3908.137939453125,,,
2402,2402,3908.137939453125,,,,
2403,2403,,3907.526123046875,,,
2403,2403,3907.526123046875,,,,
2404,2404,,3906.91455078125,,,
2404,2404,3906.91455078125,,,,
2405,2405,,3906.3037109375,,,
2405,2405,3906.3037109375,,,,
2406,2406,,3905.6923828125,,,
2406,2406,3905.6923828125,,,,
2407,2407,,3905.08251953125,,,
2407,2407,3905.08251953125,,,,
2408,2408,,3904.47265625,,,
2408,2408,3904.47265625,,,,
2409,2409,,3903.86328125,,,
2409,2409,3903.86328125,,,,
2410,2410,,3903.254638671875,,,
2410,2410,3903.254638671875,,,,
2411,2411,,3902.645751953125,,,
2411,2411,3902.645751953125,,,,
2412,2412,,3902.037841796875,,,
2412,2412,3902.037841796875,,,,
2413,2413,,3901.43017578125,,,
2413,2413,3901.43017578125,,,,
2414,2414,,3900.8232421875,,,
2414,2414,3900.8232421875,,,,
2415,2415,,3900.21630859375,,,
2415,2415,3900.21630859375,,,,
2416,2416,,3899.610107421875,,,
2416,2416,3899.610107421875,,,,
2417,2417,,3899.004150390625,,,
2417,2417,3899.004150390625,,,,
2418,2418,,3898.398681640625,,,
2418,2418,3898.398681640625,,,,
2419,2419,,3897.793701171875,,,
2419,2419,3897.793701171875,,,,
2420,2420,,3897.188720703125,,,
2420,2420,3897.188720703125,,,,
2421,2421,,3896.5849609375,,,
2421,2421,3896.5849609375,,,,
2422,2422,,3895.981689453125,,,
2422,2422,3895.981689453125,,,,
2423,2423,,3895.3779296875,,,
2423,2423,3895.3779296875,,,,
2424,2424,,3894.775146484375,,,
2424,2424,3894.775146484375,,,,
2425,2425,,3894.173095703125,,,
2425,2425,3894.173095703125,,,,
2426,2426,,3893.5712890625,,,
2426,2426,3893.5712890625,,,,
2427,2427,,3892.9697265625,,,
2427,2427,3892.9697265625,,,,
2428,2428,,3892.368408203125,,,
2428,2428,3892.368408203125,,,,
2429,2429,,3891.767822265625,,,
2429,2429,3891.767822265625,,,,
2430,2430,,3891.167724609375,,,
2430,2430,3891.167724609375,,,,
2431,2431,,3890.568115234375,,,
2431,2431,3890.568115234375,,,,
2432,2432,,3889.96875,,,
2432,2432,3889.96875,,,,
2433,2433,,3889.369873046875,,,
2433,2433,3889.369873046875,,,,
2434,2434,,3888.771240234375,,,
2434,2434,3888.771240234375,,,,
